Serial no,Asset tag,Brand,Category,Area,Vintage,Description,comment,Last service date,Model no,Fc no,Upcoming service date
3XP3W,ZCPL-ASSET-3120,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,1213,
3F6UW,ZCPL-ASSET-3121,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,1213,
3DXXH,ZCPL-ASSET-3122,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,1213,
3E6V3,ZCPL-ASSET-3123,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,1213,
F30H4A5007508,ZCPL-ASSET-3124,D-LINK ,VISION RACK,AC WH-1 FLOOR,0,NETWORK HUB,,,NMN,1213,
2E26A,ZCPL-ASSET-3125,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,932,
3E4Y4,ZCPL-ASSET-3126,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-80 ELITE) - BASE STATION,,,XCU ELITE FIBER,nan,
3E5KG,ZCPL-ASSET-3127,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-80 ELITE) - BASE STATION,,,XCU ELITE FIBER,nan,
3F4X5,ZCPL-ASSET-3128,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-80 ELITE) - BASE STATION,,,XCU ELITE FIBER,nan,
3ET57,ZCPL-ASSET-3129,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-80 ELITE) - BASE STATION,,,XCU ELITE FIBER,nan,
3E5H4,ZCPL-ASSET-3130,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-80 ELITE) - BASE STATION,,,XCU ELITE FIBER,nan,
3DWVD,ZCPL-ASSET-3131,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,nan,
3F62J,ZCPL-ASSET-3132,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,nan,
1KWYG,ZCPL-ASSET-3133,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/10,nan,
GS-159,ZCPL-ASSET-3134,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,933,
GS-108,ZCPL-ASSET-3135,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,933,
GS-193,ZCPL-ASSET-3136,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,933,
238865097092,ZCPL-ASSET-3137,MARSHALL,VISION RACK,AC WH-1 FLOOR,0,4X4 LCD MONITOR WITH POWER ADAPTOR,,,V-MD434,933,
R93307017,ZCPL-ASSET-3138,MIRANDA,VISION RACK,AC WH-1 FLOOR,0,68-KEYS ROUTER CONTROL PANEL,,,NV9606,933,
120001310084,ZCPL-ASSET-3139,RIEDEL,VISION RACK,AC WH-1 FLOOR,0,16-KEY LED INTERCOM CONTROL PANEL - RCP,,,RCP-2016 P4,933,
3DZEE,ZCPL-ASSET-3140,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,933,
3YYMG,ZCPL-ASSET-3141,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,933,
23RRK,ZCPL-ASSET-3142,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,933,
24CEJ,ZCPL-ASSET-3143,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/10,933,
3F25E,ZCPL-ASSET-3144,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,933,
3EX3T,ZCPL-ASSET-3145,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,933,
3F6FN,ZCPL-ASSET-3146,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,933,
3EX4X,ZCPL-ASSET-3147,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,933,
QS7Q31C008255,ZCPL-ASSET-3148,D-LINK ,VISION RACK,AC WH-1 FLOOR,0,NETWORK HUB,,,DGS-1024C,933,
GS-144,ZCPL-ASSET-3149,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,934,
GS-197,ZCPL-ASSET-3150,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,934,
235125098056,ZCPL-ASSET-3151,MARSHALL,VISION RACK,AC WH-1 FLOOR,0,4X4 LCD MONITOR WITH POWER ADAPTOR,,,V-R44P-HDSDI,934,
BH08210210,ZCPL-ASSET-3152,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,32-KEYS ROUTER CONTROL PANEL,,,ENCORE/PRE-BPS,934,
1200013100202,ZCPL-ASSET-3153,RIEDEL,VISION RACK,AC WH-1 FLOOR,0,16-KEY LED INTERCOM CONTROL PANEL - RCP,,,RCP-2016 P4,934,
AA67500E,ZCPL-ASSET-3154,IKEGAMI ,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-200),,,OCP-200(JS),934,
AA67511E,ZCPL-ASSET-3155,IKEGAMI ,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-200),,,OCP-200(JS),934,
AA67506E,ZCPL-ASSET-3156,IKEGAMI ,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-200),,,OCP-200(JS),934,
AA67517E,ZCPL-ASSET-3157,IKEGAMI ,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-200),,,OCP-200(JS),934,
AA65223E,ZCPL-ASSET-3158,IKEGAMI ,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-79EX) - BASE STATION,,,CCU-890,934,
AA66101E,ZCPL-ASSET-3159,IKEGAMI ,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-79EX) - BASE STATION,,,CCU-890,934,
AA65229E,ZCPL-ASSET-3160,IKEGAMI ,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-79EX) - BASE STATION,,,CCU-890,934,
GS-125,ZCPL-ASSET-3161,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,935,
GS-151,ZCPL-ASSET-3162,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,935,
GS-147,ZCPL-ASSET-3163,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,935,
00754779,ZCPL-ASSET-3164, DATA VIDEO,VISION RACK,AC WH-1 FLOOR,0,17 INCH DATA VIDEO MONITOR WITH POWER ADAPTOR,,,TLM-170V,935,
238865098901,ZCPL-ASSET-3165,MARSHALL,VISION RACK,AC WH-1 FLOOR,0,4X4 LCD MONITOR WITH POWER ADAPTOR,,,V-MD434,935,
R92810027,ZCPL-ASSET-3166,MIRANDA,VISION RACK,AC WH-1 FLOOR,0,68-KEYS ROUTER CONTROL PANEL,,,NV9606,935,
1200029100067,ZCPL-ASSET-3167,RIEDEL,VISION RACK,AC WH-1 FLOOR,0,16-KEY LED INTERCOM CONTROL PANEL - RCP,,,RCP-2016 P4,935,
3XCEK,ZCPL-ASSET-3168,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,935,
3YZ95,ZCPL-ASSET-3169,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,935,
3DZEP,ZCPL-ASSET-3170,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/10,935,
3Z3RT,ZCPL-ASSET-3171,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,935,
3ZD6C,ZCPL-ASSET-3172,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-80 ELITE) - BASE STATION,,,XCU ELITE FIBER,935,
3XERX,ZCPL-ASSET-3173,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-80 ELITE) - BASE STATION,,,XCU ELITE FIBER,935,
3WU5W,ZCPL-ASSET-3174,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-80 ELITE) - BASE STATION,,,XCU ELITE FIBER,935,
3XERU,ZCPL-ASSET-3175,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-80 ELITE) - BASE STATION,,,XCU ELITE FIBER,935,
F30H4A5007978,ZCPL-ASSET-3176,D-LINK ,VISION RACK,AC WH-1 FLOOR,0,NETWORK HUB,,,DS-1024D,935,
GS-211,ZCPL-ASSET-3177,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,240,
GS-123,ZCPL-ASSET-3178,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001A,240,
GS-145,ZCPL-ASSET-3179,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001A,240,
237957098851,ZCPL-ASSET-3180,MARSHALL,VISION RACK,AC WH-1 FLOOR,0,4X4 LCD MONITOR WITH POWER ADAPTOR,,,V-R44P-HDSDI,240,
00668753,ZCPL-ASSET-3181, DATA VIDEO,VISION RACK,AC WH-1 FLOOR,0,17 INCH DATA VIDEO MONITOR WITH POWER ADAPTOR,,,TLM-170V,240,
211069-R91642010,ZCPL-ASSET-3182,MIRANDA,VISION RACK,AC WH-1 FLOOR,0,68-KEYS ROUTER CONTROL PANEL,,,NV9606,240,
1200038080077,ZCPL-ASSET-3183,RIEDEL,VISION RACK,AC WH-1 FLOOR,0,16-KEY LED INTERCOM CONTROL PANEL - RCP,,,RCP-2016 P4,240,
23TAK,ZCPL-ASSET-3184,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,240,
3EZJR,ZCPL-ASSET-3185,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,240,
3E26U,ZCPL-ASSET-3186,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,240,
3E225,ZCPL-ASSET-3187,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,240,
3E6V4,ZCPL-ASSET-3188,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,240,
3DXX5,ZCPL-ASSET-3189,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,240,
3EX7E,ZCPL-ASSET-3190,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,240,
3F4PW,ZCPL-ASSET-3191,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,240,
F30H4A5009985,ZCPL-ASSET-3192,D-LINK ,VISION RACK,AC WH-1 FLOOR,0,NETWORK HUB,,,DES-1024D,240,
GS-124,ZCPL-ASSET-3193,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001A,241,
GS-173,ZCPL-ASSET-3194,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,241,
GS-174,ZCPL-ASSET-3195,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,241,
NSN,ZCPL-ASSET-3196,MARSHALL,VISION RACK,AC WH-1 FLOOR,0,4X4 LCD MONITOR WITH POWER ADAPTOR,,,V-R44P-HDSDI,241,
00737317,ZCPL-ASSET-3197, DATA VIDEO,VISION RACK,AC WH-1 FLOOR,0,17 INCH DATA VIDEO MONITOR WITH POWER ADAPTOR,,,TLM-170V,241,
R93307011,ZCPL-ASSET-3198,MIRANDA,VISION RACK,AC WH-1 FLOOR,0,68-KEYS ROUTER CONTROL PANEL,,,NV9606,241,
3Z427,ZCPL-ASSET-3199,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,241,
3Y6R4,ZCPL-ASSET-3200,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,241,
3YNVX,ZCPL-ASSET-3201,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,241,
3E26M,ZCPL-ASSET-3202,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,241,
3J9U2,ZCPL-ASSET-3203,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,241,
3WVJS,ZCPL-ASSET-3204,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,241,
3XTT2,ZCPL-ASSET-3205,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,241,
3DTJF,ZCPL-ASSET-3206,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,241,
F3S2189001127,ZCPL-ASSET-3207,D-LINK ,VISION RACK,AC WH-1 FLOOR,0,NETWORK HUB,,,NMN,241,
GS-214,ZCPL-ASSET-3208,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,242,
GS-215,ZCPL-ASSET-3209,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,242,
GS-165,ZCPL-ASSET-3210,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001A,242,
238374098051,ZCPL-ASSET-3211,MARSHALL,VISION RACK,AC WH-1 FLOOR,0,4X4 LCD MONITOR WITH POWER ADAPTOR,,,V-R44P-HDSDI,242,
00724981,ZCPL-ASSET-3212, DATA VIDEO,VISION RACK,AC WH-1 FLOOR,0,17 INCH DATA VIDEO MONITOR WITH POWER ADAPTOR,,,TLM-170V,242,
R93308009,ZCPL-ASSET-3213,MIRANDA,VISION RACK,AC WH-1 FLOOR,0,68-KEYS ROUTER CONTROL PANEL,,,NV9606,242,
3DWVE,ZCPL-ASSET-3214,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,242,
3E26N,ZCPL-ASSET-3215,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,242,
3DZEM,ZCPL-ASSET-3216,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,242,
3DXRA,ZCPL-ASSET-3217,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,242,
3Y3J5,ZCPL-ASSET-3218,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,242,
2VFYK,ZCPL-ASSET-3219,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,242,
3WAVY,ZCPL-ASSET-3220,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,242,
3WTZK,ZCPL-ASSET-3221,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,242,
3WCVY,ZCPL-ASSET-3222,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,242,
3E4XG,ZCPL-ASSET-3223,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86N) - BASE STATION,,,XCU UNIVERSE XF,242,
NSN,ZCPL-ASSET-3224,D-LINK ,VISION RACK,AC WH-1 FLOOR,0,NETWORK HUB,,,NMN,242,
GS-146,ZCPL-ASSET-3225,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,244,
GS-154A,ZCPL-ASSET-3226,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,244,
GS-146A,ZCPL-ASSET-3227,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,244,
23970009805,ZCPL-ASSET-3228,MARSHALL,VISION RACK,AC WH-1 FLOOR,0,4X4 LCD MONITOR WITH POWER ADAPTOR,,,V-R44P-HDSDI,244,
R92810005,ZCPL-ASSET-3229,MIRANDA,VISION RACK,AC WH-1 FLOOR,0,68-KEYS ROUTER CONTROL PANEL,,,NV9606,244,
24D9G,ZCPL-ASSET-3230,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,244,
1HVL5,ZCPL-ASSET-3231,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/20,244,
NSN,ZCPL-ASSET-3232,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,244,
NSN,ZCPL-ASSET-3233,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,CAMERA CONTROL UNIT (CCU-86U) - BASE STATION,,,XCU UNIVERSE,244,
3RZ95,ZCPL-ASSET-3234,GRASS VALLEY,VISION RACK,AC WH-1 FLOOR,0,OPERATIONAL CONTROL PANEL (OCP-400),,,LDK 4640/30,nan,
GS-136A,ZCPL-ASSET-3235,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001A,526,
GS-122,ZCPL-ASSET-3236,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001A,526,
GS-136A,ZCPL-ASSET-3237,GLENSOUND,VISION RACK,AC WH-1 FLOOR,0,6X6 TALKBACK MATRIX MIXER,,,GS-TBMM001,526,
00737322,ZCPL-ASSET-3238, DATA VIDEO,VISION RACK,AC WH-1 FLOOR,0,17 INCH DATA VIDEO MONITOR WITH POWER ADAPTOR,,,TLM-170V,526,
NSN,ZCPL-ASSET-3239,MARSHALL,VISION RACK,AC WH-1 FLOOR,0,4X4 LCD MONITOR WITH POWER ADAPTOR,,,V-MD434,526,
